DateTime,Date,Time,TimeErr,Evla,EvlaErr,Evlo,EvloErr,Depth,Derr,Mag,,,,,,,,,,,,
2019-06-19 08:26:04,6/19/19,8:26:04,0.176,41.0637,0.6,139.25,1.1,14.7,2.1,2.5,,,,,,,,,,,,
2019-06-19 08:27:24,6/19/19,8:27:24,0.103,38.5714,0.5,139.4025,0.6,11.4,0.9,1.3,,,,,,,,,,,,
2019-06-19 08:28:58,6/19/19,8:28:58,0.032,38.6322,0.2,139.4598,0.2,12.4,0.4,1.9,,,,,,,,,,,,
2019-06-19 08:29:42,6/19/19,8:29:42,0.017,36.7836,0.1,140.5775,0.2,9.7,0.2,0.7,,,,,,,,,,,,
2019-06-19 08:32:49,6/19/19,8:32:49,0.079,38.6186,0.4,139.3952,0.5,10,1,1.6,,,,,,,,,,,,
2019-06-19 08:34:10,6/19/19,8:34:10,0.048,38.6536,0.3,139.4905,0.3,11.3,0.5,1.8,,,,,,,,,,,,
2019-06-19 08:45:20,6/19/19,8:45:20,0.041,38.6204,0.2,139.4014,0.2,11.4,0.6,2.1,,,,,,,,,,,,
2019-06-19 08:55:00,6/19/19,8:55:00,0.027,35.5619,0.2,136.1287,0.1,9,0.5,1.1,,,,,,,,,,,,
2019-06-19 08:55:29,6/19/19,8:55:29,0.112,38.6444,0.6,139.4662,0.7,12.4,0.9,1.4,,,,,,,,,,,,
2019-06-19 08:57:58,6/19/19,8:57:58,0.182,38.5735,1.1,139.4036,0.7,11.2,1.9,1,,,,,,,,,,,,
2019-06-19 09:00:18,6/19/19,9:00:18,0.053,36.7998,0.3,140.5894,0.5,7.7,0.6,0.7,,,,,,,,,,,,
2019-06-19 09:00:39,6/19/19,9:00:39,0.045,38.6158,0.3,139.3931,0.3,10.6,0.6,1.9,,,,,,,,,,,,
2019-06-19 09:01:27,6/19/19,9:01:27,0.039,36.4115,0.2,139.1673,0.3,13.3,0.8,1.4,,,,,,,,,,,,
2019-06-19 09:02:02,6/19/19,9:02:02,0.142,37.0801,0.8,140.8023,1.4,0.8,3.3,0.6,,,,,,,,,,,,
2019-06-19 09:04:28,6/19/19,9:04:28,0.033,38.633,0.2,139.4432,0.2,10.7,0.5,1.8,,,,,,,,,,,,
2019-06-19 09:07:30,6/19/19,9:07:30,0.068,38.6142,0.5,139.4326,0.3,9.9,0.7,1.5,,,,,,,,,,,,
2019-06-19 09:09:43,6/19/19,9:09:43,0.051,38.587,0.3,139.4143,0.2,11.1,0.6,2.4,,,,,,,,,,,,
2019-06-19 09:11:12,6/19/19,9:11:12,0.075,38.6003,0.5,139.3809,0.4,10.8,0.7,1.9,,,,,,,,,,,,
2019-06-19 09:20:11,6/19/19,9:20:11,0.046,36.2821,0.3,139.9237,0.2,67.6,0.4,1.6,,,,,,,,,,,,
2019-06-19 09:21:42,6/19/19,9:21:42,0.043,38.6422,0.3,139.4307,0.3,9.9,0.7,1.8,,,,,,,,,,,,
2019-06-19 09:23:19,6/19/19,9:23:19,0.045,38.6549,0.3,139.4617,0.3,11.4,0.8,1.6,,,,,,,,,,,,
2019-06-19 09:31:09,6/19/19,9:31:09,0.024,36.7133,0.1,140.6099,0.2,7.3,0.3,1.8,,,,,,,,,,,,
2019-06-19 09:33:08,6/19/19,9:33:08,0.281,38.576,1.3,139.4328,1.5,12.1,1.9,1.1,,,,,,,,,,,,
2019-06-19 09:35:57,6/19/19,9:35:57,0.254,35.7335,0.7,140.8743,1.5,10.8,1.3,1.5,,,,,,,,,,,,
2019-06-19 09:36:05,6/19/19,9:36:05,0.1,35.882,0.7,137.7361,0.6,5.5,2,0.2,,,,,,,,,,,,
2019-06-19 09:38:28,6/19/19,9:38:28,0.213,36.5991,0.7,141.4778,1.3,20.5,1.5,2,,,,,,,,,,,,
2019-06-19 09:50:24,6/19/19,9:50:24,0.046,38.5714,0.3,139.3936,0.2,11.9,0.5,2.3,,,,,,,,,,,,
2019-06-19 09:50:41,6/19/19,9:50:41,0.153,38.6149,0.7,139.4841,0.5,12.4,1.2,1.9,,,,,,,,,,,,
2019-06-19 09:50:55,6/19/19,9:50:55,0.049,38.6461,0.3,139.4696,0.3,12.6,0.7,2.1,,,,,,,,,,,,
2019-06-19 09:52:37,6/19/19,9:52:37,0.111,38.6504,0.7,139.4565,0.7,11.5,1.3,1.3,,,,,,,,,,,,
2019-06-19 09:53:44,6/19/19,9:53:44,0.118,38.6553,0.6,139.506,0.8,12.5,1,1.5,,,,,,,,,,,,
2019-06-19 09:54:45,6/19/19,9:54:45,0.033,33.8857,0.2,135.3304,0.2,11.8,0.4,1,,,,,,,,,,,,
2019-06-19 09:56:01,6/19/19,9:56:01,0.06,38.6887,0.3,139.5107,0.5,11.5,0.8,1.6,,,,,,,,,,,,
2019-06-19 09:56:52,6/19/19,9:56:52,0.05,38.6287,0.3,139.4539,0.2,12.2,0.7,1.9,,,,,,,,,,,,
2019-06-19 09:57:44,6/19/19,9:57:44,0.039,38.6022,0.3,139.3807,0.2,12.4,0.5,2.2,,,,,,,,,,,,
2019-06-19 09:59:22,6/19/19,9:59:22,0.058,38.6238,0.4,139.4487,0.3,12,0.8,1.4,,,,,,,,,,,,
2019-06-19 09:59:32,6/19/19,9:59:32,0.084,38.6712,0.5,139.5799,0.4,13.2,0.7,1.6,,,,,,,,,,,,
2019-06-19 09:59:46,6/19/19,9:59:46,0.14,38.8389,0.8,141.0936,0.7,15.1,1.9,1.1,,,,,,,,,,,,
2019-06-19 10:06:19,6/19/19,10:06:19,0.047,38.6562,0.3,139.4915,0.3,11.9,0.8,2.8,,,,,,,,,,,,
2019-06-19 10:07:11,6/19/19,10:07:11,0.14,34.4239,0.6,136.2106,0.5,26.5,1.3,0.7,,,,,,,,,,,,
2019-06-19 10:14:52,6/19/19,10:14:52,0.122,38.5722,0.7,139.4079,0.6,11.2,1.4,1.7,,,,,,,,,,,,
2019-06-19 10:17:58,6/19/19,10:17:58,0.111,38.663,0.6,139.442,0.5,12.3,1,1.4,,,,,,,,,,,,
2019-06-19 10:18:23,6/19/19,10:18:23,0.04,40.367,0.3,140.5664,0.3,6.4,1,0.8,,,,,,,,,,,,
2019-06-19 10:19:06,6/19/19,10:19:06,0.09,38.5647,0.6,139.3982,0.4,10.2,0.9,1.5,,,,,,,,,,,,
2019-06-19 10:20:46,6/19/19,10:20:46,0.079,38.6693,0.4,139.4762,0.5,11.5,0.8,1.6,,,,,,,,,,,,
2019-06-19 10:23:03,6/19/19,10:23:03,0.156,38.6457,0.9,139.4673,0.9,13.2,1.2,1.2,,,,,,,,,,,,
2019-06-19 10:23:44,6/19/19,10:23:44,0.097,38.6819,0.5,139.4964,0.7,11.6,1.1,1.3,,,,,,,,,,,,
2019-06-19 10:26:37,6/19/19,10:26:37,0.065,38.6285,0.4,139.4286,0.3,11.4,0.7,1.6,,,,,,,,,,,,
2019-06-19 10:28:54,6/19/19,10:28:54,0.038,38.6393,0.3,139.4672,0.2,12.1,0.5,1.9,,,,,,,,,,,,
2019-06-19 10:34:10,6/19/19,10:34:10,0.333,34.0502,2.4,135.3608,2.3,6.5,6.2,0.8,,,,,,,,,,,,
2019-06-19 10:35:25,6/19/19,10:35:25,0.066,33.0022,0.4,131.0986,0.4,9.5,1,1,,,,,,,,,,,,
2019-06-19 10:38:18,6/19/19,10:38:18,0.026,35.7111,0.1,138.141,0.1,19.3,0.4,1.6,,,,,,,,,,,,
2019-06-19 10:40:01,6/19/19,10:40:01,0.112,35.7093,0.4,138.1421,0.5,18.7,1.2,0.6,,,,,,,,,,,,
2019-06-19 10:41:40,6/19/19,10:41:40,0.322,38.5525,1.7,139.8238,1.9,10.2,5.2,1.3,,,,,,,,,,,,
2019-06-19 10:42:03,6/19/19,10:42:03,0.247,35.2671,1.6,135.8065,1.4,7.3,3.3,0.2,,,,,,,,,,,,
2019-06-19 10:43:24,6/19/19,10:43:24,0.092,40.1353,0.4,141.5278,0.4,9.2,1.1,0.3,,,,,,,,,,,,
2019-06-19 10:48:38,6/19/19,10:48:38,0.051,38.6322,0.4,139.4282,0.3,10.5,0.7,1.7,,,,,,,,,,,,
2019-06-19 10:52:31,6/19/19,10:52:31,0.084,34.7746,2.2,141.4702,0.6,31.4,1.6,2.7,,,,,,,,,,,,
2019-06-19 10:54:26,6/19/19,10:54:26,0.041,38.6535,0.3,139.5002,0.2,12.6,0.5,1.9,,,,,,,,,,,,
2019-06-19 10:56:01,6/19/19,10:56:01,0.07,38.5656,0.4,139.4034,0.4,10.2,0.9,1.6,,,,,,,,,,,,
2019-06-19 10:57:39,6/19/19,10:57:39,0.028,38.6271,0.2,139.4495,0.1,12.3,0.4,2.1,,,,,,,,,,,,
2019-06-19 11:00:14,6/19/19,11:00:14,0.211,38.5662,1.2,139.4051,0.8,9,2.5,1.2,,,,,,,,,,,,
2019-06-19 11:00:27,6/19/19,11:00:27,0.043,35.0657,0.2,137.8959,0.2,11.3,0.4,0.1,,,,,,,,,,,,
2019-06-19 11:04:06,6/19/19,11:04:06,0.024,33.7653,0.2,135.0016,0.1,38.8,0.3,1.9,,,,,,,,,,,,
2019-06-19 11:04:46,6/19/19,11:04:46,0.175,38.607,1,139.4784,0.9,10,1.2,1.3,,,,,,,,,,,,
2019-06-19 11:04:57,6/19/19,11:04:57,0.237,38.5673,0.8,142.0845,1.8,25.8,3,1.3,,,,,,,,,,,,
2019-06-19 11:14:02,6/19/19,11:14:02,0.447,35.996,1.5,138.0575,1.1,11.7,3.5,-0.2,,,,,,,,,,,,
2019-06-19 11:15:20,6/19/19,11:15:20,0.03,38.6524,0.2,139.462,0.2,12.8,0.4,2.4,,,,,,,,,,,,
2019-06-19 11:16:00,6/19/19,11:16:00,0.152,35.6214,0.4,140.1588,0.6,65.4,1.4,1.9,,,,,,,,,,,,
2019-06-19 11:19:49,6/19/19,11:19:49,0.173,38.6227,1,139.4667,1,13.1,1.2,1.2,,,,,,,,,,,,
2019-06-19 11:28:16,6/19/19,11:28:16,0.181,34.8207,0.6,138.9257,0.9,9.6,1.8,0.2,,,,,,,,,,,,
2019-06-19 11:29:58,6/19/19,11:29:58,0.103,41.8909,0.8,140.5608,0.6,10.5,1.4,1.2,,,,,,,,,,,,
2019-06-19 11:35:48,6/19/19,11:35:48,0.091,31.1735,0.5,131.5993,0.6,23.6,0.8,4.4,,,,,,,,,,,,
2019-06-19 11:43:55,6/19/19,11:43:55,0.034,38.6738,0.2,139.5171,0.2,14,0.4,2.1,,,,,,,,,,,,
2019-06-19 11:45:09,6/19/19,11:45:09,0.314,38.6125,1.7,139.4785,1.8,13.3,1.6,1.1,,,,,,,,,,,,
2019-06-19 11:47:04,6/19/19,11:47:04,0.039,38.5964,0.3,139.4429,0.2,12.5,0.4,2,,,,,,,,,,,,
2019-06-19 11:48:01,6/19/19,11:48:01,0.052,38.5739,0.3,139.4183,0.3,9.2,0.7,1.8,,,,,,,,,,,,
2019-06-19 11:51:49,6/19/19,11:51:49,0.138,36.5856,0.5,137.8514,0.6,12.9,1.3,0.4,,,,,,,,,,,,
2019-06-19 11:52:02,6/19/19,11:52:02,0.073,36.5885,0.3,137.8501,0.4,14,0.7,1.3,,,,,,,,,,,,
2019-06-19 11:56:11,6/19/19,11:56:11,0.195,35.5887,0.9,140.9522,1.2,16.4,1,1.6,,,,,,,,,,,,
2019-06-19 12:05:35,6/19/19,12:05:35,0.04,38.6175,0.2,139.4064,0.2,10.8,0.6,2.3,,,,,,,,,,,,
2019-06-19 12:07:35,6/19/19,12:07:35,0.033,35.9072,0.2,137.6257,0.2,8.6,0.6,0.6,,,,,,,,,,,,
2019-06-19 12:09:38,6/19/19,12:09:38,0.047,35.9017,0.3,137.6293,0.3,7.5,0.5,0.2,,,,,,,,,,,,
2019-06-19 12:10:10,6/19/19,12:10:10,0.136,38.6227,0.7,139.418,1,11,1.8,1.1,,,,,,,,,,,,
2019-06-19 12:11:04,6/19/19,12:11:04,0.326,36.1876,1.2,137.7942,2.3,7.3,3.1,0,,,,,,,,,,,,
2019-06-19 12:13:33,6/19/19,12:13:33,0.071,36.3286,0.4,140.9258,0.7,44.2,0.7,2.4,,,,,,,,,,,,
2019-06-19 12:18:47,6/19/19,12:18:47,0.047,38.6411,0.3,139.4549,0.3,11,0.6,1.6,,,,,,,,,,,,
2019-06-19 12:20:02,6/19/19,12:20:02,0.022,33.4716,0.2,130.7776,0.2,3.5,0.8,1.2,,,,,,,,,,,,
2019-06-19 12:21:24,6/19/19,12:21:24,0.094,38.651,0.5,139.4961,0.6,12.9,0.7,1.4,,,,,,,,,,,,
2019-06-19 12:24:06,6/19/19,12:24:06,0.029,33.4724,0.2,130.7756,0.2,3.2,1,0.7,,,,,,,,,,,,
2019-06-19 12:26:13,6/19/19,12:26:13,0.187,35.3911,0.9,136.7766,1.1,6.7,2.9,0.1,,,,,,,,,,,,
2019-06-19 12:26:28,6/19/19,12:26:28,0.028,38.598,0.2,139.47,0.1,12.5,0.3,2.1,,,,,,,,,,,,
2019-06-19 12:27:30,6/19/19,12:27:30,0.067,35.4382,0.3,139.0767,0.4,15.6,0.6,0.5,,,,,,,,,,,,
2019-06-19 12:28:25,6/19/19,12:28:25,0.063,38.6353,0.4,139.454,0.3,10.2,0.9,1.5,,,,,,,,,,,,
2019-06-19 12:30:52,6/19/19,12:30:52,0.104,40.1359,0.4,141.527,0.5,8,1.6,0.1,,,,,,,,,,,,
2019-06-19 12:38:36,6/19/19,12:38:36,0.028,38.6182,0.2,139.5049,0.1,10.3,0.3,1.9,,,,,,,,,,,,
2019-06-19 12:43:00,6/19/19,12:43:00,0.051,38.6068,0.3,139.4802,0.3,13.6,0.6,1.6,,,,,,,,,,,,
2019-06-19 12:44:04,6/19/19,12:44:04,0.038,33.792,0.4,134.922,0.1,13.2,0.7,0.8,,,,,,,,,,,,
2019-06-19 12:44:17,6/19/19,12:44:17,0.111,36.3463,0.8,139.9529,0.8,79.1,0.9,1.2,,,,,,,,,,,,
2019-06-19 12:46:51,6/19/19,12:46:51,0.069,37.4139,0.5,138.5194,0.5,20.7,1.1,1.4,,,,,,,,,,,,
2019-06-19 12:49:24,6/19/19,12:49:24,0.032,34.5895,0.2,132.2258,0.1,18.3,0.4,0.7,,,,,,,,,,,,
2019-06-19 12:50:28,6/19/19,12:50:28,0.178,38.6485,0.9,139.4347,1.1,8.7,2.4,1.4,,,,,,,,,,,,
2019-06-19 12:50:48,6/19/19,12:50:48,0.124,33.3351,0.8,135.498,0.6,22.7,0.9,1.2,,,,,,,,,,,,
2019-06-19 12:51:18,6/19/19,12:51:18,0.044,39.6267,0.2,142.136,0.4,46.7,0.3,1.3,,,,,,,,,,,,
2019-06-19 12:54:35,6/19/19,12:54:35,0.294,38.5892,1.6,139.4997,1.4,14.7,2.2,1.4,,,,,,,,,,,,
2019-06-19 12:57:55,6/19/19,12:57:55,0.039,38.5661,0.2,139.3934,0.2,11.6,0.4,2,,,,,,,,,,,,
2019-06-19 13:02:50,6/19/19,13:02:50,0.067,38.5659,0.4,139.3829,0.3,10.7,0.7,1.6,,,,,,,,,,,,
2019-06-19 13:06:25,6/19/19,13:06:25,0.039,34.7561,0.1,132.1018,0.2,15.1,0.4,0.5,,,,,,,,,,,,
2019-06-19 13:09:57,6/19/19,13:09:57,0.114,34.7364,0.6,137.8655,0.6,34,0.9,0.8,,,,,,,,,,,,
2019-06-19 13:17:24,6/19/19,13:17:24,0.068,38.6544,0.4,139.4675,0.4,11,0.9,1.6,,,,,,,,,,,,
2019-06-19 13:18:57,6/19/19,13:18:57,0.074,37.0426,0.4,139.3461,0.5,6.6,0.9,0.7,,,,,,,,,,,,
2019-06-19 13:22:24,6/19/19,13:22:24,0.033,37.046,0.2,139.3413,0.2,6.9,0.7,1.3,,,,,,,,,,,,
2019-06-19 13:26:03,6/19/19,13:26:03,0.231,38.6568,1.3,139.4214,1.2,10,2.4,1.4,,,,,,,,,,,,
2019-06-19 13:27:01,6/19/19,13:27:01,0.5,38.6206,2.7,139.4348,3,11.8,3.6,1.3,,,,,,,,,,,,
2019-06-19 13:28:33,6/19/19,13:28:33,0.091,38.617,0.6,139.4258,0.5,9.6,1.1,1.4,,,,,,,,,,,,
2019-06-19 13:29:40,6/19/19,13:29:40,0.034,35.3141,0.2,138.33,0.2,16.7,0.4,1.3,,,,,,,,,,,,
2019-06-19 13:34:34,6/19/19,13:34:34,0.076,35.5359,0.4,139.9994,0.4,19.1,1.2,1.3,,,,,,,,,,,,
2019-06-19 13:37:11,6/19/19,13:37:11,0.06,35.3138,0.3,138.3293,0.3,16.1,0.6,1,,,,,,,,,,,,
2019-06-19 13:43:37,6/19/19,13:43:37,0.063,38.581,0.4,139.4104,0.3,10.1,0.8,1.6,,,,,,,,,,,,
2019-06-19 13:44:11,6/19/19,13:44:11,0.761,38.4288,2.9,139.5985,5,14.9,7.6,0.9,,,,,,,,,,,,
2019-06-19 13:50:47,6/19/19,13:50:47,0.081,38.6171,0.4,139.39,0.5,10.5,0.7,1.5,,,,,,,,,,,,
2019-06-19 13:53:14,6/19/19,13:53:14,0.045,38.5822,0.3,139.4141,0.2,10.1,0.6,1.7,,,,,,,,,,,,
2019-06-19 13:54:32,6/19/19,13:54:32,0.072,38.6172,0.5,139.4201,0.4,11.5,1,1.4,,,,,,,,,,,,
2019-06-19 13:59:18,6/19/19,13:59:18,0.098,35.43,0.4,140.0489,0.5,48.5,0.9,2.1,,,,,,,,,,,,
2019-06-19 14:00:04,6/19/19,14:00:04,0.026,39.0563,0.2,140.8592,0.2,8,0.6,1.6,,,,,,,,,,,,
2019-06-19 14:01:52,6/19/19,14:01:52,0.035,35.4027,0.2,136.8618,0.2,12.4,0.4,0.3,,,,,,,,,,,,
2019-06-19 14:14:48,6/19/19,14:14:48,0.046,38.6116,0.3,139.3698,0.3,8.2,0.8,1.7,,,,,,,,,,,,
2019-06-19 14:15:38,6/19/19,14:15:38,0.018,35.9052,0.1,137.6259,0.1,8.2,0.4,1.2,,,,,,,,,,,,
2019-06-19 14:15:56,6/19/19,14:15:56,0.056,38.6142,0.3,139.3859,0.3,9.8,0.8,3.6,,,,,,,,,,,,
2019-06-19 14:22:31,6/19/19,14:22:31,0.161,38.7778,0.7,141.3601,0.8,5.9,1.5,0,,,,,,,,,,,,
2019-06-19 14:25:29,6/19/19,14:25:29,0.055,38.6461,0.3,139.468,0.3,12.5,0.7,2,,,,,,,,,,,,
2019-06-19 14:25:36,6/19/19,14:25:36,0.08,38.5948,0.4,139.4048,0.3,11.7,0.8,2.2,,,,,,,,,,,,
2019-06-19 14:29:21,6/19/19,14:29:21,0.038,38.626,0.2,139.5071,0.2,7.4,0.6,2,,,,,,,,,,,,
2019-06-19 14:29:48,6/19/19,14:29:48,0.11,38.5525,0.6,139.4311,0.8,11.3,0.9,1.6,,,,,,,,,,,,
2019-06-19 14:30:26,6/19/19,14:30:26,0.107,38.6608,0.5,139.4404,0.8,10.9,1.4,1.5,,,,,,,,,,,,
2019-06-19 14:38:22,6/19/19,14:38:22,0.221,35.7396,0.6,140.9594,1.3,11.3,0.9,1.2,,,,,,,,,,,,
2019-06-19 14:40:31,6/19/19,14:40:31,0.052,38.5889,0.3,139.3965,0.3,10.8,0.6,1.8,,,,,,,,,,,,
2019-06-19 14:41:35,6/19/19,14:41:35,0.119,32.5457,0.7,129.9578,0.5,13.6,1.3,0.7,,,,,,,,,,,,
2019-06-19 14:46:12,6/19/19,14:46:12,0.023,33.8451,0.3,134.9768,0.1,10.1,0.8,1,,,,,,,,,,,,
2019-06-19 14:47:27,6/19/19,14:47:27,0.029,38.2846,0.2,141.8577,0.3,44.5,0.2,2.4,,,,,,,,,,,,
2019-06-19 14:48:13,6/19/19,14:48:13,0.057,36.0842,0.4,139.9024,0.3,46.9,0.5,1.4,,,,,,,,,,,,
2019-06-19 14:48:34,6/19/19,14:48:34,0.063,38.6296,0.4,139.4767,0.4,12.5,0.7,1.4,,,,,,,,,,,,
2019-06-19 14:50:25,6/19/19,14:50:25,0.056,38.658,0.4,139.4538,0.3,10.6,1,1.8,,,,,,,,,,,,
2019-06-19 14:50:37,6/19/19,14:50:37,0.042,32.2681,0.2,130.509,0.3,6.3,0.9,0.3,,,,,,,,,,,,
2019-06-19 14:51:45,6/19/19,14:51:45,0.043,38.6831,0.3,139.4813,0.3,12.3,0.7,1.9,,,,,,,,,,,,
2019-06-19 14:58:55,6/19/19,14:58:55,0.078,34.5897,0.3,132.2256,0.2,17.8,0.8,0.5,,,,,,,,,,,,
2019-06-19 14:59:13,6/19/19,14:59:13,0.037,38.6234,0.3,139.4065,0.2,8.8,0.7,1.6,,,,,,,,,,,,
2019-06-19 15:01:10,6/19/19,15:01:10,0.052,38.6419,0.4,139.4606,0.3,11.8,0.8,1.5,,,,,,,,,,,,
2019-06-19 15:04:00,6/19/19,15:04:00,0.109,38.6183,0.6,139.394,0.7,10.8,1.7,1.3,,,,,,,,,,,,
2019-06-19 15:04:41,6/19/19,15:04:41,0.03,32.1766,0.2,130.5416,0.2,7.6,0.7,1,,,,,,,,,,,,
2019-06-19 15:07:18,6/19/19,15:07:18,0.069,38.5861,0.4,139.4406,0.3,11.3,0.8,1.7,,,,,,,,,,,,
2019-06-19 15:08:34,6/19/19,15:08:34,0.639,38.6662,2.9,139.4336,3.8,15.9,4.9,1.4,,,,,,,,,,,,
2019-06-19 15:11:19,6/19/19,15:11:19,0.042,36.6266,0.2,141.0287,0.5,40.7,0.6,2.2,,,,,,,,,,,,
2019-06-19 15:13:42,6/19/19,15:13:42,0.079,35.8992,0.3,138.0781,0.4,7.9,0.8,0,,,,,,,,,,,,
2019-06-19 15:23:02,6/19/19,15:23:02,0.079,36.1091,0.6,140.1135,0.7,62.7,0.6,1.2,,,,,,,,,,,,
